"","epi_ctry","epi_subj","question","response","order","question_text"
"397","Ghana",40722,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"398","Ghana",40720,"epi_2_01",0,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"399","Ghana",40749,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"400","Thailand",30699,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"401","Thailand",30700,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"402","Thailand",30704,"epi_2_01",0,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"403","Thailand",30708,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"404","Thailand",30703,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"405","Thailand",30707,"epi_2_01",0,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"406","Thailand",30711,"epi_2_01",0,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"407","Thailand",30712,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"408","Thailand",30715,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"409","Thailand",30720,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"410","Thailand",30719,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"411","Thailand",30716,"epi_2_01",0,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"412","Thailand",30723,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"413","Thailand",30724,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"414","Thailand",30727,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"415","Thailand",30728,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"416","Thailand",30731,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"417","Thailand",30732,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"418","Thailand",30735,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"419","Thailand",30736,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"420","Thailand",30739,"epi_2_01",0,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"421","Thailand",30740,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"422","Thailand",30743,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"423","Thailand",30744,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"424","Thailand",30747,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"425","Thailand",30748,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"426","Thailand",30751,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"427","Thailand",30752,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"428","Thailand",30755,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"429","Thailand",30756,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"430","Thailand",30759,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"431","Thailand",30760,"epi_2_01",0,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"432","Thailand",30788,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"433","Thailand",30780,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"434","Thailand",30783,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"435","Thailand",30784,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"436","Thailand",30787,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"437","Thailand",30775,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"438","Thailand",30763,"epi_2_01",0,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"439","Thailand",30776,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"440","Thailand",30779,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"441","Thailand",30771,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"442","Thailand",30772,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"443","Thailand",30764,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"444","Thailand",30767,"epi_2_01",0,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"445","Thailand",30768,"epi_2_01",0,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"446","Thailand",30701,"epi_2_01",0,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"447","Thailand",30702,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"448","Thailand",30705,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"449","Thailand",30706,"epi_2_01",0,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"450","Thailand",30709,"epi_2_01",0,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"451","Thailand",30710,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"452","Thailand",30713,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"453","Thailand",30714,"epi_2_01",0,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"454","Thailand",30717,"epi_2_01",0,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"455","Thailand",30718,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"456","Thailand",30721,"epi_2_01",0,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"457","Thailand",30722,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"458","Thailand",30725,"epi_2_01",0,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"459","Thailand",30726,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"460","Thailand",30729,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"461","Thailand",30730,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"462","Thailand",30733,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"463","Thailand",30734,"epi_2_01",0,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"464","Thailand",30737,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"465","Thailand",30738,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"466","Thailand",30741,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"467","Thailand",30742,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"468","Thailand",30745,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"469","Thailand",30746,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"470","Thailand",30749,"epi_2_01",0,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"471","Thailand",30750,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"472","Thailand",30753,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"473","Thailand",30754,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"474","Thailand",30757,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"475","Thailand",30758,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"476","Thailand",30761,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"477","Thailand",30762,"epi_2_01",0,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"478","Thailand",30765,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"479","Thailand",30769,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"480","Thailand",30770,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"481","Thailand",30774,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"482","Thailand",30777,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"483","Thailand",30778,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"484","Thailand",30781,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"485","Thailand",30782,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"486","Thailand",30785,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"487","Thailand",30786,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"488","Thailand",30773,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"489","Thailand",30766,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"490","Thailand",30879,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"491","Thailand",30880,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"492","Thailand",30883,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"493","Thailand",30884,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"494","Thailand",30887,"epi_2_01",0,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"495","Thailand",30877,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"496","Thailand",30878,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"497","Thailand",30881,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"498","Thailand",30882,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"499","Thailand",30885,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"500","Thailand",30886,"epi_2_01",NA,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"501","Thailand",30789,"epi_2_01",0,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"502","Thailand",30790,"epi_2_01",0,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"503","Thailand",30793,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"504","Thailand",30794,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"505","Thailand",30797,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"506","Thailand",30798,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"507","Thailand",30801,"epi_2_01",0,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"508","Thailand",30802,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"509","Thailand",30805,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"510","Thailand",30806,"epi_2_01",0,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"511","Thailand",30809,"epi_2_01",0,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"512","Thailand",30810,"epi_2_01",0,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"513","Thailand",30813,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"514","Thailand",30814,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"515","Thailand",30817,"epi_2_01",0,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"516","Thailand",30818,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"517","Thailand",30821,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"518","Thailand",30822,"epi_2_01",0,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"519","Thailand",30825,"epi_2_01",0,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"520","Thailand",30826,"epi_2_01",0,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"521","Thailand",30830,"epi_2_01",0,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"522","Thailand",30833,"epi_2_01",0,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"523","Thailand",30834,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"524","Thailand",30837,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"525","Thailand",30838,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"526","Thailand",30841,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"527","Thailand",30842,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"528","Thailand",30845,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"529","Thailand",30846,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"530","Thailand",30829,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"531","Thailand",30849,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"532","Thailand",30850,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"533","Thailand",30853,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"534","Thailand",30854,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"535","Thailand",30857,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"536","Thailand",30858,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"537","Thailand",30861,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"538","Thailand",30862,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"539","Thailand",30865,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"540","Thailand",30866,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"541","Thailand",30869,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"542","Thailand",30870,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"543","Thailand",30873,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"544","Thailand",30874,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"545","Thailand",30791,"epi_2_01",0,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"546","Thailand",30792,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"547","Thailand",30795,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"548","Thailand",30796,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"549","Thailand",30799,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"550","Thailand",30800,"epi_2_01",0,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"551","Thailand",30803,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"552","Thailand",30804,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"553","Thailand",30807,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"554","Thailand",30808,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"555","Thailand",30811,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"556","Thailand",30812,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"557","Thailand",30815,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"558","Thailand",30816,"epi_2_01",0,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"559","Thailand",30819,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"560","Thailand",30820,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"561","Thailand",30823,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"562","Thailand",30824,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"563","Thailand",30827,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"564","Thailand",30828,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"565","Thailand",30831,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"566","Thailand",30832,"epi_2_01",0,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"567","Thailand",30835,"epi_2_01",0,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"568","Thailand",30836,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"569","Thailand",30839,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"570","Thailand",30840,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"571","Thailand",30843,"epi_2_01",0,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"572","Thailand",30844,"epi_2_01",0,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"573","Thailand",30847,"epi_2_01",0,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"574","Thailand",30848,"epi_2_01",NA,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"575","Thailand",30851,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"576","Thailand",30852,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"577","Thailand",30855,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"578","Thailand",30856,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"579","Thailand",30859,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"580","Thailand",30860,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"581","Thailand",30863,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"582","Thailand",30864,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"583","Thailand",30867,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"584","Thailand",30868,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"585","Thailand",30871,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"586","Thailand",30872,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"587","Thailand",30875,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"588","Thailand",30876,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"589","Thailand",30889,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"590","Thailand",30890,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"591","Thailand",30893,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"592","Thailand",30894,"epi_2_01",0,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"593","Thailand",30897,"epi_2_01",0,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"594","Thailand",30898,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"595","Thailand",30901,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"596","Thailand",30902,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"597","Thailand",30891,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"598","Thailand",30892,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"599","Thailand",30895,"epi_2_01",0,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"600","Thailand",30896,"epi_2_01",0,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"601","Thailand",30899,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"602","Thailand",30900,"epi_2_01",0,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"603","Thailand",30888,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"604","US",10407,"epi_2_01",0,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"605","US",10397,"epi_2_01",0,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"606","US",10383,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"607","US",10415,"epi_2_01",0,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"608","US",10419,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"609","US",10417,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"610","US",10413,"epi_2_01",0,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"611","US",10409,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"612","US",10411,"epi_2_01",0,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"613","US",10403,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"614","US",10405,"epi_2_01",0,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"615","US",10425,"epi_2_01",0,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"616","US",10427,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"617","US",10423,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"618","US",10429,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"619","US",10443,"epi_2_01",0,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"620","US",10445,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"621","US",10447,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"622","US",10449,"epi_2_01",0,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"623","US",10451,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"624","US",10398,"epi_2_01",0,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"625","US",10453,"epi_2_01",0,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"626","US",10400,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"627","US",10455,"epi_2_01",0,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"628","US",10402,"epi_2_01",0,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"629","US",10457,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"630","US",10404,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"631","US",10406,"epi_2_01",0,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"632","US",10408,"epi_2_01",0,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"633","US",10410,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"634","US",10414,"epi_2_01",0,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"635","US",10416,"epi_2_01",0,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"636","US",10420,"epi_2_01",0,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"637","US",10424,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"638","US",10439,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"639","US",10426,"epi_2_01",0,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"640","US",10428,"epi_2_01",0,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"641","US",10422,"epi_2_01",0,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"642","US",10430,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"643","US",10440,"epi_2_01",0,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"644","US",10444,"epi_2_01",0,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"645","US",10461,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"646","US",10463,"epi_2_01",0,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"647","US",10465,"epi_2_01",0,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"648","US",10446,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"649","US",10469,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"650","US",10448,"epi_2_01",0,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"651","US",10450,"epi_2_01",0,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"652","US",10452,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"653","US",10454,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"654","US",10456,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"655","US",10471,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"656","US",10458,"epi_2_01",0,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
"657","US",10462,"epi_2_01",1,51,"1. Do you pray regularly? On an average day, how many minutes do you [pray]?"
